source;target;weight
61;151;24.15
61;155;34.36
61;156;36.33
61;157;18.27
61;164;53.67
61;166;89.65
61;169;14.06
61;173;26.22
61;176;33.54
61;179;32.63
61;180;4.54
61;181;45.24
61;182;67.50
61;185;49.01
61;196;76.02
61;197;28.81
61;198;30.93
61;199;39.23
61;204;13.64
61;205;58.63
61;213;26.00
61;218;81.04
61;219;41.12
61;224;76.36
61;226;11.75
61;227;5.44
61;228;25.66
61;232;79.90
61;233;43.16
61;239;19.49
61;243;63.69
61;244;82.24
61;246;83.35
61;248;85.99
61;250;16.27
61;252;70.71
61;256;50.02
61;261;18.89
61;265;38.52
61;269;16.20
61;270;92.44
61;275;98.34
61;277;74.38
61;279;16.16
61;280;50.06
61;283;97.03
61;287;99.21
61;289;11.56
61;291;48.17
61;294;53.90
61;298;67.81
61;300;88.99
61;302;97.11
61;303;81.41
61;304;63.21
61;306;43.92
61;313;42.33
61;314;80.34
61;317;71.59
61;319;57.10
61;325;23.96
61;326;97.62
61;330;71.78
61;333;43.69
61;343;31.81
61;346;43.02
61;349;53.61
61;350;18.16
61;352;35.65
61;353;6.31
61;371;17.13
61;372;93.72
61;373;97.09
61;380;56.56
61;384;91.20
61;390;27.29
61;392;55.35
61;393;99.98
61;396;70.21
61;397;24.64
61;398;33.57
61;401;24.43
61;402;89.87
61;403;67.95
61;404;78.82
61;406;94.80
61;409;59.21
61;410;5.30
61;412;97.85
61;415;64.39
61;419;29.45
61;420;11.26
61;422;23.48
61;426;64.15
61;427;21.42
61;429;93.15
61;433;49.32
61;434;5.37
61;439;67.76
61;443;66.88
61;445;77.91
61;447;74.06
61;448;52.85
61;451;50.24
61;455;65.78
61;456;35.75
61;457;25.75
61;460;70.61
61;465;17.48
61;469;81.37
61;470;96.39
61;477;71.15
61;480;58.46
61;481;74.18
61;491;20.67
61;492;68.76
61;495;23.88
61;496;93.57
61;497;35.80
62;0;40.25
62;6;31.35
62;12;85.08
62;14;61.38
62;18;37.51
62;21;62.63
62;24;91.46
62;26;31.31
62;31;61.32
62;34;97.14
62;36;82.55
62;37;11.39
62;42;15.44
62;45;73.89
62;46;28.57
62;48;72.01
62;84;88.95
62;86;24.72
62;92;16.99
62;94;53.81
62;99;71.09
62;101;48.11
62;107;35.56
62;111;39.41
62;113;34.76
62;114;30.30
62;117;21.30
62;118;69.17
62;120;33.74
62;122;20.19
62;125;81.15
62;132;48.33
62;133;36.31
62;141;75.28
62;142;63.62
62;146;49.10
62;153;16.27
62;154;8.70
62;158;60.37
62;159;18.08
62;161;24.49
62;165;68.43
62;167;3.05
62;173;71.79
62;174;25.94
62;175;92.13
62;177;81.83
62;178;5.16
62;180;53.14
62;182;91.19
62;183;41.39
62;188;44.17
62;195;82.60
62;198;46.35
62;206;46.95
62;208;34.97
62;209;49.16
62;211;78.68
62;216;5.08
62;219;43.47
62;221;28.06
62;225;76.20
62;227;39.26
62;228;13.00
62;229;54.35
62;233;91.89
62;235;31.95
62;238;93.94
62;240;77.64
62;241;53.81
62;248;90.26
62;251;79.04
62;260;77.96
62;261;72.79
62;262;18.43
62;266;13.79
62;274;41.10
62;276;60.13
62;291;52.80
62;294;68.72
62;299;7.48
62;301;8.11
62;306;26.23
62;307;14.32
62;309;24.87
62;316;92.16
62;317;89.10
62;324;6.00
62;325;36.97
62;327;20.52
62;328;29.11
62;329;99.63
62;337;55.22
62;342;77.72
62;351;45.40
62;352;64.89
62;353;46.69
62;354;24.97
62;363;70.00
62;364;54.11
62;366;17.28
62;372;13.01
62;375;62.61
62;385;29.92
62;390;36.53
62;394;66.80
62;395;66.20
62;408;42.66
62;413;43.85
62;414;44.04
62;416;88.95
62;417;11.29
62;418;49.02
62;422;50.26
62;427;33.14
62;430;42.55
62;431;48.27
62;441;82.91
62;442;10.03
62;443;30.79
62;452;46.17
62;455;73.35
62;457;77.21
62;458;64.01
62;462;34.81
62;468;11.03
62;469;51.84
62;473;94.17
62;479;70.09
62;485;99.17
62;486;13.76
62;490;22.10
62;494;63.62
62;496;48.06
62;499;43.26
63;1;64.97
63;6;99.19
63;7;60.01
63;9;99.24
63;10;83.65
63;13;9.57
63;16;54.10
63;19;59.17
63;23;97.14
63;31;51.44
63;33;13.92
63;37;62.23
63;43;66.23
63;56;67.77
63;58;76.93
63;61;65.29
63;66;67.00
63;67;27.58
63;71;91.20
63;73;58.71
63;75;53.61
63;79;59.07
63;80;1.74
63;83;13.06
63;86;59.91
63;88;88.49
63;89;23.88
63;90;12.11
63;91;49.76
63;94;74.19
63;95;83.15
63;97;93.65
63;101;19.42
63;103;81.21
63;106;97.14
63;110;76.40
63;111;89.29
63;113;89.11
63;116;71.38
63;117;41.00
63;122;6.63
63;124;19.87
63;128;47.63
63;129;51.37
63;130;3.62
63;135;3.43
63;140;40.51
63;142;57.28
63;144;54.71
63;150;38.14
63;152;48.70
63;153;79.95
63;157;87.43
63;167;59.46
63;170;88.15
63;171;32.63
63;185;57.40
63;189;43.87
63;192;22.07
63;193;30.08
63;195;57.31
63;197;31.52
63;203;51.62
63;205;62.96
63;210;56.09
63;228;8.46
63;230;77.25
63;233;74.73
63;235;43.43
63;236;3.38
63;239;56.64
63;244;10.67
63;246;92.17
63;248;89.30
63;253;55.40
63;255;61.45
63;258;52.78
63;261;68.54
63;262;55.77
63;264;27.17
63;266;36.86
63;268;10.25
63;272;88.34
63;273;32.82
63;275;30.13
63;277;38.39
63;279;93.53
63;280;2.37
63;282;86.33
63;287;77.27
63;288;86.80
63;289;98.12
63;291;64.17
63;295;55.13
63;298;88.16
63;299;7.91
63;302;16.53
63;304;45.96
63;305;2.97
63;306;74.42
63;308;61.28
63;311;14.78
63;315;27.40
63;316;68.02
63;317;35.62
63;318;49.42
63;325;87.37
63;328;27.51
63;337;38.82
63;339;11.01
63;345;43.19
63;347;60.84
63;362;6.74
63;366;44.26
63;370;2.60
63;372;95.67
63;374;81.06
63;375;96.47
63;384;92.59
63;385;43.02
63;390;97.43
63;391;73.18
63;392;82.77
63;395;69.27
63;398;57.25
63;399;88.84
63;400;36.49
63;401;59.96
63;403;73.92
63;405;73.41
63;406;35.49
63;407;67.51
63;413;78.03
63;414;54.87
63;426;66.37
63;433;38.62
63;451;81.36
63;452;40.20
63;455;39.04
63;457;25.24
63;464;82.34
63;468;48.14
63;472;22.55
63;473;52.30
63;477;23.74
63;479;32.48
63;480;88.10
63;483;53.95
63;484;42.29
63;486;1.94
63;487;2.80
63;488;62.03
63;490;81.00
63;491;16.81
63;496;50.22
63;497;19.47
64;1;85.57
64;4;91.17
64;8;48.10
64;9;95.32
64;15;33.77
64;16;68.16
64;29;9.83
64;30;96.76
64;33;56.31
64;35;76.10
64;37;98.03
64;51;62.54
64;53;19.71
64;55;98.48
64;57;29.75
64;58;26.84
64;60;42.88
64;67;56.53
64;70;82.48
64;71;84.78
64;72;64.08
64;74;14.95
64;76;4.31
64;78;95.75
64;79;5.36
64;83;10.87
64;86;96.57
64;88;87.07
64;89;53.98
64;91;77.00
64;106;20.41
64;111;37.93
64;118;92.26
64;121;47.50
64;125;2.45
64;126;84.15
64;131;31.98
64;132;97.65
64;135;28.47
64;136;48.43
64;137;5.98
64;146;77.63
64;147;25.66
64;151;32.41
64;152;23.33
64;156;8.46
64;158;23.40
64;159;3.35
64;168;20.46
64;175;19.79
64;177;49.93
64;179;44.35
64;180;73.76
64;181;79.99
64;185;39.18
64;188;11.48
64;189;71.58
64;190;10.19
64;193;85.09
64;194;4.63
64;196;67.76
64;208;37.78
64;209;20.93
64;214;12.54
64;216;14.54
64;229;58.25
64;236;19.36
64;241;71.57
64;242;47.97
64;246;89.98
64;253;38.95
64;258;64.28
64;260;34.23
64;262;22.72
64;263;47.86
64;275;26.78
64;280;85.40
64;281;77.84
64;285;9.06
64;286;49.90
64;288;79.56
64;289;29.89
64;293;11.68
64;294;46.32
64;299;87.54
64;310;17.05
64;312;81.74
64;314;74.14
64;318;33.32
64;323;21.72
64;328;30.02
64;332;23.07
64;333;16.03
64;344;11.86
64;346;54.72
64;357;92.80
64;363;57.94
64;364;13.16
64;367;51.83
64;381;23.55
64;382;66.89
64;384;82.07
64;388;71.90
64;390;69.43
64;396;66.73
64;397;51.08
64;401;75.87
64;404;29.36
64;405;98.84
64;408;93.99
64;415;58.45
64;423;40.30
64;424;18.90
64;440;47.95
64;441;50.18
64;444;1.09
64;448;96.25
64;449;20.51
64;450;93.13
64;454;79.13
64;456;18.00
64;457;58.81
64;461;73.60
64;463;32.80
64;466;96.62
64;471;45.50
64;474;37.58
64;478;16.57
64;479;94.16
64;483;25.85
64;486;68.85
64;488;62.62
64;489;90.84
64;496;16.73
64;497;54.87
65;0;23.79
65;4;25.53
65;5;5.95
65;7;26.51
65;10;77.74
65;12;36.05
65;13;27.80
65;14;73.45
65;17;59.60
65;20;37.74
65;21;84.02
65;22;68.92
65;25;64.55
65;28;26.64
65;31;77.77
65;36;32.25
65;37;7.19
65;44;58.64
65;47;78.34
65;48;39.55
65;50;42.02
65;54;85.99
65;56;76.39
65;57;4.10
65;58;65.37
65;68;65.72
65;74;97.89
65;75;89.47
65;78;48.32
65;79;47.94
65;86;36.65
65;87;13.11
65;93;68.26
65;95;70.56
65;96;8.45
65;101;20.95
65;109;8.91
65;111;55.59
65;113;95.97
65;116;93.74
65;117;35.27
65;120;25.51
65;122;99.92
65;125;17.74
65;128;9.09
65;133;52.85
65;134;51.16
65;137;25.52
65;138;28.33
65;143;83.70
65;146;59.76
65;156;91.98
65;157;25.60
65;162;50.39
65;170;10.13
65;173;35.79
65;176;98.73
65;178;64.49
65;181;17.19
65;182;39.66
65;183;23.91
65;188;38.31
65;195;94.01
65;198;5.17
65;199;96.47
65;202;13.78
65;203;38.91
65;209;91.78
65;215;50.29
65;226;46.41
65;227;25.25
65;229;43.33
65;230;44.15
65;231;26.12
65;234;49.27
65;235;35.05
65;237;81.61
65;238;93.47
65;239;7.43
65;240;40.66
65;243;41.26
65;253;6.84
65;259;64.55
65;264;70.89
65;265;4.36
65;271;6.07
65;273;5.94
65;275;60.82
65;278;43.53
65;279;6.42
65;283;94.50
65;287;14.49
65;298;22.40
65;299;70.01
65;301;17.58
65;303;2.25
65;318;75.13
65;323;18.05
65;324;96.83
65;328;70.28
65;329;47.30
65;331;89.62
65;348;79.80
65;351;84.92
65;353;44.96
65;354;22.66
65;356;74.15
65;359;69.00
65;360;42.30
65;363;39.87
65;371;55.78
65;375;94.42
65;393;22.92
65;396;62.52
65;399;50.82
65;402;67.78
65;404;80.66
65;405;11.62
65;409;87.70
65;414;29.31
65;415;19.43
65;417;57.88
65;418;37.33
65;419;6.77
65;423;97.17
65;424;34.62
65;429;21.54
65;434;80.14
65;435;51.53
65;436;5.98
65;437;50.06
65;438;75.39
65;442;96.91
65;444;41.82
65;447;61.12
65;451;53.46
65;454;56.20
65;460;52.29
65;462;85.23
65;463;60.99
65;466;49.35
65;468;67.49
65;469;93.04
65;470;80.79
65;475;53.25
65;477;83.87
65;479;25.69
65;487;9.22
65;491;48.70
65;493;42.76
65;497;5.80
65;498;79.26
66;6;17.50
66;7;21.22
66;11;14.64
66;12;52.69
66;21;37.11
66;34;11.94
66;36;47.95
66;42;71.31
66;47;26.58
66;48;27.99
66;51;75.30
66;52;37.64
66;54;11.48
66;61;4.96
66;63;67.00
66;67;47.24
66;68;78.88
66;74;34.36
66;75;1.73
66;88;26.94
66;91;63.52
66;93;38.68
66;99;20.51
66;101;17.29
66;102;62.35
66;107;25.48
66;114;94.25
66;119;31.10
66;121;34.11
66;123;56.72
66;126;93.45
66;128;17.66
66;137;87.05
66;139;78.42
66;142;33.97
66;146;81.46
66;152;90.23
66;156;70.74
66;160;85.34
66;167;46.09
66;169;43.99
66;171;59.64
66;172;75.30
66;175;33.32
66;176;48.55
66;181;21.25
66;183;65.74
66;184;26.32
66;189;37.65
66;192;89.91
66;195;74.87
66;201;83.31
66;203;75.14
66;205;48.13
66;206;39.89
66;213;79.85
66;214;93.78
66;216;99.66
66;223;57.27
66;227;4.54
66;230;96.40
66;231;58.03
66;233;14.56
66;235;87.14
66;241;31.81
66;245;68.77
66;246;77.39
66;247;72.45
66;251;19.75
66;256;38.77
66;258;38.06
66;259;12.45
66;260;45.26
66;261;41.73
66;273;49.92
66;278;8.66
66;279;53.22
66;283;6.26
66;287;43.68
66;289;17.92
66;290;60.81
66;293;1.34
66;295;94.96
66;296;75.69
66;298;9.55
66;299;16.42
66;301;13.90
66;308;74.32
66;309;78.05
66;312;28.02
66;313;15.39
66;325;29.77
66;329;15.73
66;330;24.44
66;331;79.38
66;333;82.79
66;335;57.64
66;342;20.64
66;347;21.01
66;349;41.92
66;350;1.23
66;355;69.51
66;357;62.11
66;359;50.23
66;360;41.31
66;366;10.29
66;367;47.07
66;370;14.19
66;371;78.96
66;375;90.52
66;376;11.62
66;377;19.79
66;382;40.23
66;384;23.36
66;385;97.65
66;388;60.97
66;389;71.43
66;392;91.47
66;394;77.17
66;398;86.00
66;402;24.45
66;404;84.85
66;407;20.50
66;411;47.42
66;413;26.10
66;414;85.63
66;418;41.26
66;424;57.80
66;425;46.66
66;431;19.57
66;432;76.97
66;433;21.48
66;434;35.62
66;436;9.84
66;441;56.07
66;442;68.45
66;447;26.81
66;452;40.24
66;455;10.17
66;461;88.61
66;470;98.82
66;471;88.01
66;472;57.38
66;474;1.79
66;477;51.23
66;480;5.80
66;482;63.66
66;488;34.86
66;491;41.36
66;492;39.13
66;498;75.99
66;499;9.71
67;0;20.37
67;1;19.86
67;2;62.99
67;5;19.18
67;7;76.62
67;14;60.32
67;15;89.25
67;19;40.71
67;24;26.68
67;25;3.88
67;33;55.60
67;34;52.69
67;43;49.04
67;45;76.84
67;46;37.58
67;52;13.63
67;57;57.66
67;58;16.04
67;63;27.58
67;64;56.53
67;66;47.24
67;72;16.27
67;74;25.32
67;84;56.55
67;88;69.69
67;94;3.62
67;95;75.52
67;96;1.09
67;100;57.20
67;106;49.35
67;109;95.40
67;113;65.01
67;120;48.11
67;124;11.02
67;127;5.93
67;130;29.05
67;133;1.16
67;138;17.32
67;139;7.71
67;141;55.80
67;145;99.68
67;148;19.92
67;151;42.81
67;152;70.45
67;154;17.36
67;157;30.23
67;162;60.82
67;169;60.36
67;173;79.99
67;175;51.16
67;180;39.85
67;183;30.13
67;188;85.19
67;191;27.41
67;197;72.47
67;200;25.92
67;207;76.74
67;208;57.32
67;209;75.13
67;215;42.32
67;218;79.24
67;220;41.45
67;223;52.42
67;225;58.12
67;227;5.93
67;230;94.33
67;235;36.74
67;236;31.28
67;237;25.06
67;240;87.70
67;244;61.11
67;254;62.81
67;259;6.30
67;260;39.16
67;261;10.08
67;269;93.98
67;273;62.94
67;276;10.50
67;281;72.28
67;283;91.01
67;284;57.75
67;292;47.04
67;293;45.61
67;295;10.90
67;297;57.72
67;304;20.07
67;307;90.72
67;313;89.73
67;314;36.11
67;315;80.84
67;318;71.77
67;323;54.31
67;326;90.08
67;327;39.38
67;330;20.10
67;334;70.68
67;337;58.47
67;341;94.77
67;343;80.95
67;345;22.44
67;346;49.88
67;353;44.00
67;359;47.76
67;362;72.89
67;368;32.73
67;369;68.25
67;371;99.69
67;372;30.36
67;377;93.78
67;388;24.32
67;390;3.96
67;392;9.81
67;395;54.07
67;399;67.54
67;400;20.42
67;402;90.33
67;406;80.96
67;410;16.52
67;411;98.49
67;412;17.48
67;414;29.51
67;419;90.29
67;420;37.20
67;428;26.07
67;432;19.22
67;438;80.00
67;443;19.98
67;444;22.22
67;449;25.40
67;451;12.13
67;452;80.83
67;453;46.73
67;454;5.64
67;455;31.09
67;457;9.59
67;461;28.22
67;462;20.45
67;463;65.20
67;464;11.60
67;467;62.58
67;472;95.39
67;476;57.82
67;478;78.89
67;492;15.96
67;495;56.35
67;496;73.78
68;0;64.75
68;3;68.41
68;8;96.56
68;12;35.24
68;13;51.96
68;20;9.20
68;21;1.51
68;23;42.73
68;27;42.22
68;37;74.77
68;43;2.45
68;47;14.90
68;52;47.81
68;54;84.67
68;55;7.16
68;57;35.88
68;61;54.81
68;65;65.72
68;66;78.88
68;69;84.35
68;75;35.39
68;76;85.01
68;78;74.11
68;82;53.68
68;84;89.54
68;93;36.03
68;95;59.68
68;96;75.11
68;101;55.66
68;105;2.34
68;109;10.21
68;110;21.89
68;124;81.70
68;127;24.96
68;128;54.68
68;131;3.38
68;133;14.77
68;139;27.10
68;141;42.22
68;150;22.03
68;153;72.56
68;162;69.71
68;164;86.52
68;165;65.17
68;167;54.32
68;168;13.80
68;170;87.12
68;174;51.95
68;176;12.94
68;177;5.70
68;178;32.34
68;182;69.21
68;183;73.46
68;185;39.84
68;188;25.17
68;193;95.72
68;194;81.24
68;196;48.61
68;198;34.33
68;200;45.77
68;201;37.78
68;205;3.56
68;210;71.57
68;215;64.67
68;218;6.80
68;223;39.96
68;224;46.02
68;228;74.89
68;231;31.72
68;232;80.81
68;239;54.22
68;245;47.97
68;247;57.63
68;248;67.81
68;249;93.40
68;252;66.74
68;254;25.80
68;261;68.73
68;263;97.11
68;279;29.84
68;281;30.61
68;295;63.25
68;296;58.09
68;297;46.54
68;299;62.63
68;301;20.86
68;305;25.21
68;309;3.87
68;315;91.95
68;316;62.11
68;318;41.01
68;319;82.18
68;321;43.68
68;322;88.61
68;324;48.81
68;329;40.82
68;330;14.42
68;331;75.00
68;334;97.51
68;336;56.66
68;338;61.82
68;341;38.38
68;344;75.38
68;348;74.69
68;352;45.10
68;353;45.66
68;355;37.79
68;360;59.10
68;365;20.00
68;368;59.71
68;374;27.76
68;379;28.84
68;381;57.61
68;382;24.86
68;383;32.81
68;384;57.52
68;396;95.51
68;400;8.69
68;404;33.08
68;410;36.12
68;414;18.08
68;416;90.34
68;417;93.09
68;420;97.11
68;422;84.04
68;426;14.67
68;434;75.27
68;436;88.36
68;437;2.77
68;439;83.64
68;442;51.04
68;447;88.28
68;456;33.91
68;458;68.87
68;462;52.33
68;465;5.36
68;468;18.28
68;472;99.04
68;473;48.68
68;475;35.16
68;477;8.35
68;486;48.77
68;489;84.34
68;490;30.45
68;492;59.59
69;2;41.72
69;5;91.67
69;7;76.10
69;8;1.39
69;11;61.84
69;15;20.06
69;17;9.91
69;22;45.39
69;24;64.80
69;25;68.66
69;26;23.77
69;27;28.47
69;28;77.20
69;32;37.11
69;46;94.02
69;48;39.70
69;51;17.59
69;52;99.95
69;55;27.89
69;57;55.05
69;68;84.35
69;72;46.83
69;75;52.52
69;84;2.97
69;86;67.79
69;87;70.83
69;89;17.15
69;95;11.29
69;96;79.84
69;97;32.01
69;100;22.40
69;102;31.87
69;107;90.36
69;111;81.04
69;113;94.53
69;123;47.09
69;129;8.67
69;133;50.97
69;134;15.85
69;142;66.33
69;143;21.09
69;145;49.90
69;155;81.77
69;161;34.51
69;162;33.49
69;166;96.64
69;167;3.96
69;168;64.47
69;169;29.41
69;173;17.60
69;175;7.59
69;176;16.19
69;179;62.52
69;180;37.46
69;183;77.15
69;190;88.21
69;192;70.55
69;193;91.40
69;194;56.46
69;195;1.76
69;197;84.60
69;200;99.24
69;201;65.79
69;203;3.95
69;204;75.91
69;205;68.50
69;207;92.11
69;211;45.58
69;212;75.32
69;216;44.33
69;219;97.22
69;221;13.99
69;230;41.49
69;234;76.07
69;235;75.38
69;238;57.08
69;239;98.81
69;240;39.60
69;243;38.29
69;244;77.84
69;246;35.40
69;250;14.10
69;255;25.35
69;257;98.66
69;258;57.18
69;259;50.35
69;260;39.78
69;263;58.53
69;265;71.39
69;266;45.64
69;267;11.95
69;275;25.63
69;276;51.27
69;282;23.29
69;285;72.75
69;288;33.99
69;290;91.36
69;293;28.65
69;297;17.82
69;302;20.52
69;309;86.19
69;311;94.82
69;320;80.94
69;323;92.22
69;324;6.94
69;335;54.19
69;342;73.38
69;352;49.54
69;355;67.67
69;357;60.11
69;359;59.13
69;365;34.72
69;368;24.49
69;369;12.97
69;371;75.55
69;372;87.23
69;375;6.78
69;383;52.12
69;385;39.82
69;391;9.55
69;393;77.55
69;394;92.63
69;396;44.47
69;399;86.85
69;405;5.51
69;406;87.44
69;410;51.16
69;413;94.71
69;414;60.85
69;420;82.86
69;425;77.97
69;431;14.64
69;435;60.91
69;436;14.58
69;439;24.28
69;442;58.30
69;443;78.35
69;444;21.07
69;448;84.88
69;449;23.21
69;450;13.92
69;454;14.30
69;460;12.21
69;461;9.00
69;466;63.92
69;467;76.37
69;470;13.98
69;476;95.55
69;479;69.68
69;482;6.07
69;486;45.95
69;492;84.45
69;493;58.18
69;496;12.73
70;4;18.50
70;5;67.45
70;18;76.01
70;20;24.43
70;26;66.10
70;27;24.25
70;33;2.91
70;34;73.38
70;38;49.93
70;39;98.52
70;44;28.16
70;45;95.60
70;46;44.77
70;47;39.96
70;51;56.68
70;59;44.90
70;61;68.12
70;64;82.48
70;71;45.76
70;74;3.13
70;81;17.74
70;87;18.10
70;88;58.97
70;91;23.08
70;94;39.33
70;98;59.58
70;100;93.89
70;101;80.53
70;102;57.89
70;104;92.50
70;108;94.85
70;110;69.59
70;111;12.08
70;117;48.45
70;119;28.15
70;120;87.02
70;123;84.53
70;127;65.60
70;129;89.16
70;138;84.09
70;140;71.15
70;141;20.99
70;145;44.44
70;146;54.21
70;148;82.37
70;149;58.08
70;151;64.48
70;152;35.08
70;155;28.76
70;160;4.29
70;161;15.97
70;166;1.83
70;167;18.61
70;170;58.96
70;171;5.16
70;173;74.35
70;175;8.76
70;176;90.75
70;196;70.65
70;199;57.43
70;201;65.25
70;202;69.56
70;204;43.94
70;210;97.64
70;211;98.80
70;214;77.79
70;215;48.95
70;216;84.53
70;229;20.32
70;236;42.64
70;240;63.53
70;249;42.17
70;250;15.20
70;254;36.16
70;256;49.91
70;257;15.86
70;258;91.09
70;262;92.73
70;268;32.73
70;269;42.46
70;277;81.10
70;280;97.67
70;282;49.76
70;283;13.67
70;284;22.58
70;287;46.46
70;293;60.64
70;295;6.52
70;301;37.71
70;302;13.67
70;304;12.36
70;305;99.54
70;313;19.82
70;317;5.30
70;318;8.19
70;319;19.87
70;322;9.11
70;325;37.28
70;329;21.56
70;330;24.91
70;331;34.30
70;339;60.33
70;340;79.65
70;341;67.05
70;351;16.35
70;353;45.33
70;357;37.43
70;362;65.84
70;367;80.77
70;368;29.69
70;371;22.89
70;372;96.30
70;376;1.45
70;380;95.00
70;381;27.74
70;383;23.19
70;384;56.94
70;385;60.14
70;386;61.06
70;388;23.38
70;401;25.42
70;406;44.96
70;407;46.59
70;408;24.82
70;409;59.90
70;410;61.69
70;412;3.62
70;413;47.91
70;414;72.12
70;423;33.62
70;424;37.64
70;426;21.22
70;427;6.57
70;429;74.11
70;434;8.43
70;438;72.28
70;439;52.02
70;440;11.91
70;443;60.68
70;448;98.90
70;458;82.37
70;465;82.07
70;467;83.15
70;475;13.08
70;481;86.08
70;483;65.26
70;488;61.68
70;492;89.56
70;493;99.57
71;13;95.49
71;15;70.89
71;18;84.66
71;21;71.23
71;22;97.68
71;25;8.48
71;28;29.33
71;29;17.77
71;30;69.32
71;31;35.82
71;36;18.02
71;37;60.46
71;39;14.99
71;40;70.34
71;41;2.61
71;49;30.38
71;50;44.74
71;52;29.94
71;59;16.19
71;60;86.49
71;63;91.20
71;64;84.78
71;70;45.76
71;74;46.14
71;78;5.52
71;82;47.88
71;87;70.72
71;89;23.19
71;90;76.55
71;91;47.10
71;92;56.38
71;95;56.60
71;106;88.77
71;107;3.04
71;110;89.93
71;114;53.24
71;117;58.60
71;118;64.82
71;119;62.78
71;121;17.07
71;124;95.39
71;128;71.97
71;129;80.13
71;130;94.55
71;132;27.58
71;134;38.60
71;136;29.97
71;149;4.16
71;151;4.63
71;152;19.20
71;154;49.58
71;156;16.61
71;157;31.59
71;159;67.20
71;161;42.02
71;163;29.55
71;164;2.30
71;169;85.68
71;170;5.18
71;177;11.21
71;178;66.70
71;179;2.10
71;183;55.56
71;186;45.37
71;188;74.91
71;193;71.52
71;206;13.09
71;207;12.29
71;208;87.93
71;212;31.62
71;222;61.86
71;225;40.10
71;228;72.12
71;236;84.11
71;241;20.42
71;244;91.27
71;251;49.30
71;258;68.99
71;260;26.13
71;264;24.82
71;267;78.35
71;270;56.03
71;273;46.67
71;279;48.15
71;284;85.68
71;286;93.00
71;291;72.01
71;298;31.91
71;299;55.11
71;300;35.73
71;308;9.39
71;313;23.30
71;316;94.10
71;320;34.02
71;323;13.03
71;325;20.01
71;326;12.29
71;327;72.84
71;330;57.14
71;337;72.37
71;342;99.78
71;343;3.33
71;344;48.06
71;347;37.61
71;352;42.21
71;353;24.42
71;362;14.86
71;368;16.23
71;380;43.36
71;384;73.66
71;390;47.34
71;394;19.95
71;399;31.22
71;400;72.53
71;402;79.89
71;404;26.57
71;408;37.23
71;409;44.81
71;410;5.73
71;412;97.49
71;415;83.56
71;418;4.38
71;423;87.45
71;425;4.13
71;426;64.74
71;428;60.64
71;434;72.21
71;440;39.52
71;443;38.37
71;445;88.08
71;446;96.72
71;449;28.30
71;451;41.00
71;453;93.87
71;454;5.64
71;457;9.41
71;460;97.39
71;465;68.59
71;470;64.43
71;471;69.97
71;475;18.88
71;480;59.10
71;482;33.46
71;483;98.28
71;485;14.37
71;490;78.54
71;497;69.90
72;1;9.29
72;2;70.62
72;6;88.18
72;12;41.47
72;20;66.42
72;21;40.16
72;28;12.18
72;39;94.26
72;41;42.58
72;42;70.78
72;43;74.31
72;44;46.76
72;47;56.25
72;48;43.95
72;55;5.14
72;58;3.18
72;60;35.85
72;64;64.08
72;67;16.27
72;69;46.83
72;77;11.63
72;83;94.59
72;87;11.90
72;88;4.24
72;89;24.79
72;90;11.68
72;91;92.69
72;97;29.34
72;102;23.38
72;105;12.33
72;106;84.76
72;108;11.86
72;109;29.28
72;115;29.84
72;117;19.41
72;119;17.25
72;123;41.40
72;127;65.74
72;128;83.49
72;129;10.11
72;131;3.47
72;132;89.13
72;133;91.09
72;140;91.12
72;143;28.77
72;144;93.46
72;147;50.33
72;149;99.83
72;150;6.57
72;151;11.91
72;153;93.60
72;155;57.20
72;157;23.63
72;160;89.99
72;161;60.18
72;164;97.91
72;166;25.15
72;167;5.94
72;169;60.69
72;171;90.01
72;176;17.45
72;177;43.11
72;178;70.62
72;181;26.30
72;183;31.77
72;185;36.55
72;186;44.26
72;187;67.18
72;189;62.36
72;190;76.21
72;191;33.03
72;194;66.30
72;196;73.11
72;199;41.09
72;205;87.35
72;206;85.07
72;210;17.24
72;211;7.98
72;218;60.17
72;224;32.01
72;229;78.93
72;235;62.49
72;237;94.90
72;238;3.23
72;240;58.64
72;242;14.09
72;244;70.43
72;245;4.21
72;246;92.48
72;248;64.36
72;250;5.99
72;254;8.28
72;258;68.01
72;259;14.91
72;265;12.69
72;279;4.66
72;281;9.47
72;292;88.74
72;300;85.71
72;306;55.77
72;309;74.66
72;312;16.36
72;313;46.69
72;314;13.17
72;316;79.38
72;317;31.64
72;321;14.84
72;323;57.09
72;324;20.12
72;329;64.09
72;336;69.29
72;338;43.82
72;344;69.73
72;346;29.51
72;347;95.92
72;348;2.49
72;353;87.94
72;356;96.59
72;367;72.23
72;373;45.06
72;374;10.87
72;379;90.76
72;390;18.05
72;391;67.91
72;394;96.70
72;399;50.40
72;405;2.30
72;408;90.39
72;413;21.49
72;415;51.29
72;417;53.41
72;420;21.27
72;425;12.54
72;430;6.72
72;432;88.50
72;435;38.24
72;442;95.05
72;452;9.09
72;461;23.96
72;462;3.32
72;467;99.88
72;473;55.04
72;480;42.37
72;481;39.42
72;488;63.57
72;492;15.55
72;494;76.64
72;495;23.52
72;496;18.76
73;0;3.62
73;1;24.82
73;3;70.39
73;4;28.84
73;14;39.32
73;21;69.54
73;22;3.99
73;23;22.37
73;25;13.36
73;28;76.71
